Time [hr];Shelf Temperature [C];Product Temperature [C]
12.11;-652.4000000000133;14.420566189636702
12.120000000000001;-653.0000000000133;14.419530112690495
12.13;-653.6000000000133;14.418493105469452
12.14;-654.2000000000133;14.417455168031779
12.15;-654.8000000000134;14.416416300377477
12.16;-655.4000000000134;14.415376502506547
12.17;-656.0000000000134;14.414335774418987
12.18;-656.6000000000134;14.413294116114798
12.19;-657.2000000000135;14.41225152759398
12.200000000000001;-657.8000000000135;14.411208008856534
12.21;-658.4000000000135;14.410163559902458
12.22;-659.0000000000135;14.409118180731753
12.23;-659.6000000000136;14.408071871344418
12.24;-660.2000000000136;14.407024631740455
12.25;-660.8000000000136;14.40597646197807
12.26;-661.4000000000136;14.40492736194085
12.27;-662.0000000000136;14.403877331687
12.280000000000001;-662.6000000000137;14.402826371332935
12.290000000000001;-663.2000000000137;14.401774480704034
12.3;-663.8000000000137;14.400721659858505
12.31;-664.4000000000137;14.399667908854553
12.32;-665.0000000000138;14.398613227633973
12.33;-665.6000000000138;14.397557616196764
12.34;-666.2000000000138;14.396501074601133
12.35;-666.8000000000138;14.395443602788873
12.36;-667.4000000000138;14.394385200818192
12.370000000000001;-668.0000000000139;14.393325868630882
12.38;-668.6000000000139;14.39226560628515
12.39;-669.2000000000139;14.391204413664582
12.4;-669.8000000000139;14.390142290885592
12.41;-670.400000000014;14.389079237948181
12.42;-671.000000000014;14.388015254852348
12.43;-671.600000000014;14.386950341598094
12.44;-672.200000000014;14.385884498069004
12.450000000000001;-672.800000000014;14.3848177244397
12.46;-673.4000000000141;14.383750020593766
12.47;-674.0000000000141;14.382681386589411
12.48;-674.6000000000141;14.38161182231022
12.49;-675.2000000000141;14.380541327989022
12.5;-675.8000000000142;14.379469903451195
12.51;-676.4000000000142;14.378397548754947
12.52;-677.0000000000142;14.37732426384207
12.530000000000001;-677.6000000000142;14.376250048770771
12.540000000000001;-678.2000000000143;14.375174903599259
12.55;-678.8000000000143;14.374098828211118
12.56;-679.4000000000143;14.373021822664555
12.57;-680.0000000000143;14.37194388695957
12.58;-680.6000000000143;14.370865021096165
12.59;-681.2000000000144;14.369785225074338
12.6;-681.8000000000144;14.36870449889409
12.61;-682.4000000000144;14.36762284255542
12.620000000000001;-683.0000000000144;14.366540256058329
12.63;-683.6000000000145;14.365456739402816
12.64;-684.2000000000145;14.364372292588882
12.65;-684.8000000000145;14.363286915674735
12.66;-685.4000000000145;14.362200608543958
12.67;-686.0000000000146;14.361113371312968
12.68;-686.6000000000146;14.360025203865348
12.69;-687.2000000000146;14.358936106375722
12.700000000000001;-687.8000000000146;14.357846078669468
12.71;-688.4000000000146;14.356755120863
12.72;-689.0000000000147;14.35566323289811
12.73;-689.6000000000147;14.354570414774798
12.74;-690.2000000000147;14.353476666551273
12.75;-690.8000000000147;14.352381988169327
12.76;-691.4000000000148;14.351286379687167
12.77;-692.0000000000148;14.350189840988378
12.780000000000001;-692.6000000000148;14.349092372247583
12.790000000000001;-693.2000000000148;14.347993973290158
12.8;-693.8000000000148;14.346894644290728
12.81;-694.4000000000149;14.345794385132876
12.82;-695.0000000000149;14.344693195816603
12.83;-695.6000000000149;14.343591076400116
12.84;-696.2000000000149;14.342488026883416
12.85;-696.800000000015;14.341384047208294
12.86;-697.400000000015;14.340279137432958
